Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
2017-06-22 15:00:00,1413642.159,1006.98375,58,82.58333333,21.57688622,260.125,20.265
2017-06-22 16:00:00,1400759.427,1007.06,61.625,85.58333333,20.45188622,247.125,18.96375
2017-06-22 17:00:00,1356548.171,1007.06,73,86,18.11438622,263.125,11.43625
2017-06-22 18:00:00,1294697.124,1007.06,75,86.33333333,17.74188622,256,14.5825
2017-06-22 19:00:00,1247108.365,1007.06,78.125,88.91666667,17.49438622,239.125,17.455
2017-06-22 20:00:00,1199123.614,1007.06,97,89.66666667,16.03938622,274.5,15.30625
2017-06-22 21:00:00,1169664.266,1007.06,97,91.33333333,16.17188622,242,15.71375
2017-06-22 22:00:00,1140334.993,1007.06,78.125,89.66666667,17.52188622,239.5,17.975
2017-06-22 23:00:00,1101790.681,1007.06,75,89.33333333,17.72938622,239.5,18.32
2017-06-23 00:00:00,1075126.054,1007.06,75,89.33333333,17.64188622,236.75,18.48625
2017-06-23 01:00:00,1045524.556,1007.06,75,89.33333333,17.72688622,240,20.12625
2017-06-23 02:00:00,1027764.188,1007.06,71,89.33333333,17.70438622,242.625,19.075
2017-06-23 03:00:00,1013810.881,1007.06,47.875,88.91666667,17.70438622,234.75,15.775
2017-06-23 04:00:00,1014478.195,1007.06,44,86.66666667,17.73938622,239.125,19.26625
2017-06-23 05:00:00,1022022.652,1006.405,44,88.91666667,17.74188622,240.625,16.7775
2017-06-23 06:00:00,1037132.652,1006.7625,42.5,89.33333333,17.72938622,246.125,15.12375
2017-06-23 07:00:00,1114045.197,1006.875,34.25,89.33333333,17.72938622,253,18.1975
2017-06-23 08:00:00,1241355.419,1007.17375,42.5,89,17.95188622,256.5,18.88
2017-06-23 09:00:00,1355323.217,1008.24875,44,86.66666667,19.37188622,252,16.38375
2017-06-23 10:00:00,1406177.386,1008.335,46,84.66666667,20.80938622,262.375,21.075
2017-06-23 11:00:00,1417413.678,1008.1925,59.625,83.41666667,22.35188622,263,20.74
2017-06-23 12:00:00,1414481.526,1008.8375,73,83.08333333,22.37188622,263,17.7225
2017-06-23 13:00:00,1401669.663,1008.925,73,82.41666667,25.19188622,264,21.67625
2017-06-23 14:00:00,1417841.845,1007.94875,61.625,84.75,25.17188622,266.875,28.315
2017-06-23 15:00:00,1408756.373,1007.825,60,87.25,22.37938622,255.125,27.5125
2017-06-23 16:00:00,1387111.945,1007.92,61.625,85,23.15688622,269.875,23.61625
2017-06-23 17:00:00,1350734.373,1007.285,71,85.25,21.45938622,263.125,17.53
2017-06-23 18:00:00,1293640.792,1007.51375,63.25,90.66666667,19.94938622,255.75,16.97875
2017-06-23 19:00:00,1248287.515,1007.61,73,86.91666667,19.74188622,251.5,18.425
2017-06-23 20:00:00,1206150.862,1007.54125,75,86.33333333,19.57438622,250.125,19.5
2017-06-23 21:00:00,1168655.788,1008.31625,75,88,18.49188622,244.75,15.675
2017-06-23 22:00:00,1139214.511,1008.41,75,89.08333333,17.82938622,240.5,17.85
2017-06-23 23:00:00,1108087.725,1008.505,75,88.91666667,17.74188622,238.5,17.4
2017-06-24 00:00:00,1075085.45,1009.28375,71,86.33333333,17.74188622,231.375,12.6925
2017-06-24 01:00:00,1045544.408,1009.36,47.875,86.33333333,17.74188622,249.5,17.4
2017-06-24 02:00:00,1025920.316,1008.44875,44,88.5,17.74188622,258.625,18.615
2017-06-24 03:00:00,1014281.383,1008.26375,44,86.33333333,17.74188622,258.625,20.49
2017-06-24 04:00:00,1007773.471,1008.345,44,86,17.74188622,252,21.39375
2017-06-24 05:00:00,1012975.913,1007.62625,46,86,17.74188622,252.75,16.6975
2017-06-24 06:00:00,1010261.737,1007.81,58,86,17.72938622,271.125,13.4975
2017-06-24 07:00:00,1048400.44,1007.91,58,85.75,17.87188622,281.375,18.135
2017-06-24 08:00:00,1116911.797,1007.94,48,84.58333333,18.84438622,273.875,12.66875
2017-06-24 09:00:00,1193733.618,1008.88375,59.625,85,19.34438622,278.25,12.96
2017-06-24 10:00:00,1248306.717,1008.985,73,86.75,19.19438622,273.625,18.95375
2017-06-24 11:00:00,1262036.461,1008.52875,73,83.66666667,21.27938622,268,21.1175
2017-06-24 12:00:00,1265891.997,1008.9125,59.625,82.58333333,21.61188622,262,17.00625
2017-06-24 13:00:00,1254770.485,1009.005,48,82.58333333,24.23188622,265.875,19.1525
2017-06-24 14:00:00,1260923.389,1007.79125,58,86.33333333,24.27188622,267,21.07125
2017-06-24 15:00:00,1254459.975,1007.42125,60,88.75,22.21688622,260.5,21.17625
2017-06-24 16:00:00,1237921.101,1007.515,61.125,85.33333333,23.50188622,275,20.76625
2017-06-24 17:00:00,1200498.622,1006.9575,67.25,85.41666667,19.57438622,267.75,13.33375
2017-06-24 18:00:00,1178307.99,1006.92125,59.125,89.41666667,20.37188622,263.625,15.08
2017-06-24 19:00:00,1165586.766,1006.98,46,86.33333333,19.87188622,244.625,16.64375
2017-06-24 20:00:00,1149430.483,1007.04,44,83.75,19.59438622,248.125,17.17625
2017-06-24 21:00:00,1133164.277,1008,47.875,85,18.62688622,240.125,12.02
2017-06-24 22:00:00,1111357.099,1008.1,71,88.66666667,17.84938622,254.125,13.1325
2017-06-24 23:00:00,1086920.254,1007.775,75,89.33333333,17.77938622,241.125,15.39375
2017-06-25 00:00:00,1061781.746,1008.24625,75,88.75,17.69188622,237.5,12.47125
2017-06-25 01:00:00,1032304.938,1008.335,75,89.25,15.97438622,265.625,16.225
2017-06-25 02:00:00,1010931.509,1008.335,75,90,15.24938622,253.125,9.59375
2017-06-25 03:00:00,999069.6808,1008.335,75,91,14.93188622,221.25,6.045
2017-06-25 04:00:00,991881.6269,1008.335,75,92,15.63188622,245,10.35375
2017-06-25 05:00:00,991070.9689,1007.1175,71.5,89.33333333,15.81188622,290.625,10.83125
2017-06-25 06:00:00,981311.251,1006.8,52,87.58333333,15.68188622,282.75,8.6175
2017-06-25 07:00:00,979652.471,1006.9,56.125,89.66666667,13.90188622,298.25,7.02375
2017-06-25 08:00:00,1004704.093,1006.91375,44.375,87,17.90938622,273.625,7.4825
2017-06-25 09:00:00,1038958.83,1007.875,32.5,88.08333333,18.34188622,277.625,5.7625
2017-06-25 10:00:00,1063711.462,1007.98,31,87.33333333,18.90938622,294.875,15.25
2017-06-25 11:00:00,1076794.67,1007.70125,31,83.75,20.55188622,285.5,22.55125
2017-06-25 12:00:00,1084057.668,1008.15875,31,83.5,21.32938622,275,21.53625
2017-06-25 13:00:00,1082703.886,1008.24,31,83,21.81188622,279.625,26.4375
2017-06-25 14:00:00,1085169.614,1007.45625,31,81.08333333,22.43938622,285.5,24.685
2017-06-25 15:00:00,1087724.83,1007.29625,31,81.75,21.65188622,288.25,20.605
2017-06-25 16:00:00,1081620.114,1007.365,32.5,82.08333333,21.44688622,310.625,20.14875
2017-06-25 17:00:00,1072507.936,1006.3425,40.75,83.91666667,20.02188622,293.25,10.65
2017-06-25 18:00:00,1079244.918,1006.13,31,85.33333333,19.78938622,263.375,10.40875
2017-06-25 19:00:00,1091064.716,1006.22,20.5,86,18.04188622,215.625,14.79625
2017-06-25 20:00:00,1089718.34,1006.51,19,85.75,17.90188622,219.125,10
2017-06-25 21:00:00,1088127.14,1007.70375,26,84.66666667,18.68688622,215.75,7.255
2017-06-25 22:00:00,1078684.132,1007.805,68,85.75,17.90188622,178.5,5.635
2017-06-25 23:00:00,1060302.422,1007.81375,71,86,17.74188622,185.25,5.905
2017-06-26 00:00:00,1042528.724,1008.55,47.875,86,17.74188622,218.875,8.875
2017-06-26 01:00:00,1015618.051,1008.63,44,86,17.74188622,229,9.59375
2017-06-26 02:00:00,999921.977,1007.565,47.875,86.33333333,17.49438622,219.75,10.48125
2017-06-26 03:00:00,989131.673,1007.175,67,89.08333333,15.75438622,144.75,8.2225
2017-06-26 04:00:00,987235.2591,1007.25,47.875,92.25,13.97438622,137.875,8.91
2017-06-26 05:00:00,998883.7809,1006.93875,46,92.33333333,13.91438622,137.75,7.60375
2017-06-26 06:00:00,1029807.696,1007.58375,54.125,90,15.26438622,171.375,6.7625
2017-06-26 07:00:00,1114557.749,1007.69,36,88.25,16.33188622,165.125,8.8225
2017-06-26 08:00:00,1251573.081,1007.69,42.375,90.66666667,15.57188622,173.375,9.17375
2017-06-26 09:00:00,1367342.651,1007.69,42.375,88.91666667,17.67188622,174.375,12.62625
2017-06-26 10:00:00,1428358.042,1007.69,34,84,20.43688622,251.25,15.03125
2017-06-26 11:00:00,1437802.282,1008.36,42.375,83.33333333,21.58188622,250.125,17.98875
2017-06-26 12:00:00,1431347.19,1009.76375,44,82.75,21.99438622,257,18.62
2017-06-26 13:00:00,1420524.625,1009.845,44,79.83333333,23.59688622,252.75,20.41625
2017-06-26 14:00:00,1435856.766,1008.65875,44,80.5,24.32188622,266.375,21.72
2017-06-26 15:00:00,1433160.438,1008.31625,44,81.91666667,22.83188622,261.375,19.76125
2017-06-26 16:00:00,1422937.013,1008.41,44.875,82,22.53938622,265.375,17.9275
2017-06-26 17:00:00,1394380.123,1007.49875,49,81.75,21.49438622,273.375,14.93875
2017-06-26 18:00:00,1335270.82,1007.49875,44.875,83.08333333,20.58938622,260.625,19.98875
2017-06-26 19:00:00,1285448.999,1007.6,44,84,19.59438622,260.375,18.045
2017-06-26 20:00:00,1236086.42,1007.76125,44,88.08333333,17.97938622,264.375,12.905
2017-06-26 21:00:00,1191392.774,1008.875,47.875,87.33333333,17.13938622,232.875,7.9725
2017-06-26 22:00:00,1158487.709,1008.98,71,90.41666667,14.95438622,224,8.62875
2017-06-26 23:00:00,1121057.537,1008.75,75,84.41666667,18.83688622,264.5,15.1675
2017-06-27 00:00:00,1092282.646,1009.2625,75,84.66666667,18.62688622,260.125,14.73375
2017-06-27 01:00:00,1061343.536,1009.345,75,85.91666667,17.84938622,266.875,15.455
2017-06-27 02:00:00,1043807.944,1008.23375,75,86,17.74938622,261,19.055
2017-06-27 03:00:00,1033116.788,1007.8625,71,86,17.76688622,258.5,15.675
2017-06-27 04:00:00,1028206.755,1007.945,51.75,86,17.74938622,250.125,17.85
2017-06-27 05:00:00,1036806.622,1007.43625,69,86,17.74188622,243.875,18.49
2017-06-27 06:00:00,1050536.694,1007.875,59.625,85.75,17.72938622,259,20.075
2017-06-27 07:00:00,1131671.547,1007.98,46.625,84.75,17.79188622,270.375,23.06875
2017-06-27 08:00:00,1267857.737,1008.17375,50.25,84.41666667,18.36188622,270.75,16.86
2017-06-27 09:00:00,1374049.021,1009.36375,60.25,83.33333333,19.61938622,272,19.87125
2017-06-27 10:00:00,1432056.624,1009.475,73,81.83333333,21.58188622,273.125,19.88875
2017-06-27 11:00:00,1445157.24,1009.0625,75,80.83333333,22.40188622,271.5,17.37625
2017-06-27 12:00:00,1441688.107,1009.4375,73,82.25,21.54688622,271.5,18.40625
2017-06-27 13:00:00,1421456.537,1009.525,63.25,81.75,22.52438622,268.5,21.57875
2017-06-27 14:00:00,1418825.447,1008.5775,73,81.16666667,22.38438622,267.125,21.15
2017-06-27 15:00:00,1432032.615,1008.35375,75,84.83333333,20.45688622,262.125,16.275
2017-06-27 16:00:00,1417300.949,1008.435,75.5,84.66666667,20.55688622,266.125,19.47
2017-06-27 17:00:00,1384779.743,1007.47625,78.75,83.58333333,20.16188622,262.875,20.57625
2017-06-27 18:00:00,1325046.258,1007.40625,75.5,83.66666667,19.54188622,261.375,25.05875
2017-06-27 19:00:00,1278600.507,1007.505,75,85.33333333,18.24188622,260.125,16.84
2017-06-27 20:00:00,1223092.652,1007.49125,75,84.41666667,19.19438622,259.5,17.85375
2017-06-27 21:00:00,1176852.688,1008.54625,75,88.16666667,17.96688622,255.625,19.03625
2017-06-27 22:00:00,1145752.199,1008.665,75,84.41666667,19.19438622,251.5,24.915
2017-06-27 23:00:00,1108113.771,1008.50875,75,85.58333333,18.04938622,250.5,24.915
2017-06-28 00:00:00,1078583.944,1009.1375,75,85.33333333,18.07688622,247,19.9825
2017-06-28 01:00:00,1051048.066,1009.225,75,85.91666667,17.79938622,242.25,24.915
2017-06-28 02:00:00,1034250.476,1008.02625,75,86,17.74188622,248.5,24.465
2017-06-28 03:00:00,1020481.061,1007.55875,75,86,17.74188622,245.125,16.845
2017-06-28 04:00:00,1016477.941,1007.64,75,85.66666667,17.74188622,256.625,21.35
2017-06-28 05:00:00,1022490.265,1007.08375,73,83.25,17.74938622,252.125,21.99
2017-06-28 06:00:00,1038991.056,1007.48375,59.625,82.66666667,17.75938622,257,20.33
2017-06-28 07:00:00,1118531.361,1007.59,46.125,82.91666667,17.75688622,277.25,21.1775
2017-06-28 08:00:00,1253684.085,1007.64,45.75,83.33333333,18.10188622,269.5,13.54625
2017-06-28 09:00:00,1368769.083,1008.59875,44.125,83.08333333,19.57188622,255.875,16.00125
2017-06-28 10:00:00,1420661.992,1008.7,44,81.5,20.83438622,262.5,19.86625
2017-06-28 11:00:00,1438532.536,1008.32625,44,79.33333333,22.23188622,260.875,20.8725
2017-06-28 12:00:00,1437874.09,1008.7475,46,80.66666667,21.28188622,255.5,20.22375
2017-06-28 13:00:00,1424716.693,1008.835,59.625,79.33333333,22.48188622,258,22.82875
2017-06-28 14:00:00,1434322.111,1007.9925,73,80.41666667,22.57188622,260,24.3425
2017-06-28 15:00:00,1425547.641,1007.4875,75,80.66666667,21.70688622,256.875,21.9825
2017-06-28 16:00:00,1408529.001,1007.525,75,80.58333333,21.41438622,262.625,20.46125
2017-06-28 17:00:00,1375772.135,1006.6225,75,82.91666667,19.64438622,265.25,16.5325
2017-06-28 18:00:00,1319138.358,1006.305,75,83.33333333,19.41688622,249.375,20.70875
2017-06-28 19:00:00,1273536.995,1006.37,75,83.33333333,19.69438622,241.125,18.80625
2017-06-28 20:00:00,1220440.642,1006.515,75,83.33333333,19.67188622,240.375,18.29875
2017-06-28 21:00:00,1181018.2,1007.43875,71,83.16666667,19.32188622,243,18.59
2017-06-28 22:00:00,1146792.361,1007.525,47.875,81.25,19.42188622,249,20.62375
2017-06-28 23:00:00,1109563.779,1007.29125,47.875,85.16666667,18.07938622,243.25,14.3075
2017-06-29 00:00:00,1080352.926,1007.8475,71,85.16666667,18.24188622,248.125,14.05
2017-06-29 01:00:00,1056989.186,1007.935,75,85.91666667,17.82938622,251.75,13.8075
2017-06-29 02:00:00,1038246.58,1006.94125,75,86,17.74938622,258.125,17.175
2017-06-29 03:00:00,1025659.704,1006.5125,75,86,17.76688622,252.125,15.4
2017-06-29 04:00:00,1017346.065,1006.575,75,86,17.74938622,243,18.795
2017-06-29 05:00:00,1025327.718,1006.12625,75,86,17.74188622,250.375,24.965
2017-06-29 06:00:00,1044927.91,1006.51625,75,86,17.72938622,256.875,25.84125
2017-06-29 07:00:00,1123675.881,1006.61,75,85.66666667,17.91188622,265.625,24.65125
2017-06-29 08:00:00,1252090.375,1006.61,75,83.83333333,19.10938622,260.875,21.34625
2017-06-29 09:00:00,1371639.981,1006.61,75,83.66666667,19.64438622,260.25,19.9725
2017-06-29 10:00:00,1420476.207,1006.61,75,86,19.49438622,302.125,26.1025
2017-06-29 11:00:00,1414360.579,1006.61875,75,88.33333333,18.28688622,297.125,20.82625
2017-06-29 12:00:00,1411856.359,1007.1375,76.5,86.83333333,19.54688622,275.25,22.2225
2017-06-29 13:00:00,1392354.399,1007.195,86.125,91,18.02938622,304,27.38625
2017-06-29 14:00:00,1402675.507,1007.195,86.125,88.33333333,17.51938622,311.25,28.8575
2017-06-29 15:00:00,1390677.403,1007.195,78,90.25,15.75438622,304.625,22.505
2017-06-29 16:00:00,1368001.925,1007.195,87.375,93.58333333,12.29438622,313,27.215
2017-06-29 17:00:00,1331933.31,1007.195,98.5,93.91666667,12.04188622,276.625,16.10625
2017-06-29 18:00:00,1287227.162,1007.195,100,92.91666667,13.45188622,250.375,10.4975
2017-06-29 19:00:00,1247209.511,1007.195,100,92.66666667,13.71438622,265,13.675
2017-06-29 20:00:00,1204717.65,1005.8475,100,92.33333333,13.87438622,293.5,20.62375
2017-06-29 21:00:00,1172354.445,1005.175,100,90.83333333,14.91438622,273.25,18.145
2017-06-29 22:00:00,1142770.529,1005.25,100,92.33333333,15.66188622,261.125,15.90375
2017-06-29 23:00:00,1110163.867,1005.25,100,92.08333333,15.77188622,259,20.10625
2017-06-30 00:00:00,1084558.182,1005.25,100,89.83333333,15.82188622,256.5,22.49875
2017-06-30 01:00:00,1058551.58,1005.25,97,91.16666667,16.03188622,267.5,22.6
2017-06-30 02:00:00,1039991.122,1005.25,78.125,87.08333333,17.37188622,264,24.02
2017-06-30 03:00:00,1025430.373,1005.25,75,88,16.57188622,249.625,26.53625
2017-06-30 04:00:00,1018261.631,1005.25,75,86.33333333,17.54938622,250.5,28.93
2017-06-30 05:00:00,1029016.687,1004.48875,76.5,86,17.74938622,251.5,27.94
2017-06-30 06:00:00,1047441.114,1004.45875,85.5,86.25,17.50938622,258.75,28.29625
2017-06-30 07:00:00,1124801.593,1004.54,88.875,87.25,15.93188622,275.5,30.71375
2017-06-30 08:00:00,1243640.789,1005.12375,98.5,86.66666667,15.37688622,269.75,24.15
2017-06-30 09:00:00,1342981.435,1006.52375,100,85.75,15.80438622,264.25,20.90125
2017-06-30 10:00:00,1384763.807,1006.615,100,86.08333333,16.23438622,293.125,30.6825
2017-06-30 11:00:00,1386335.011,1006.3425,100,94,14.42938622,271.375,24.005
2017-06-30 12:00:00,1378466.923,1006.7,100,92.66666667,15.66188622,254.5,24.42125
2017-06-30 13:00:00,1357786.551,1006.77,100,94.66666667,13.80188622,263.5,21.85375
2017-06-30 14:00:00,1384734.303,1006.77,97,91.16666667,17.01188622,267.375,21.25
2017-06-30 15:00:00,1392782.699,1006.77,78.125,93.58333333,18.22688622,257.25,16.98875
2017-06-30 16:00:00,1390933.155,1006.77,75,85.5,20.67688622,268.625,22.8875
2017-06-30 17:00:00,1343361.985,1005.08875,73,88.75,17.98938622,261.625,20.11125
2017-06-30 18:00:00,1288878.184,1004.07125,66.625,88.16666667,17.33188622,258.25,21.86
2017-06-30 19:00:00,1244499.835,1004.145,95,89.41666667,15.73188622,266.375,24.7
2017-06-30 20:00:00,1199041.76,1004.79875,100,92.91666667,13.60688622,254.5,20.89125
2017-06-30 21:00:00,1161294.927,1006.4625,100,97,11.28938622,261.125,17.245
2017-06-30 22:00:00,1126288.251,1006.575,100,95.33333333,12.37938622,272.625,10.89625
2017-06-30 23:00:00,1099700.077,1006.1125,100,90.08333333,16.49188622,258.25,13.175
2017-07-01 00:00:00,1069837.484,1006.4375,100,89.66666667,14.47688622,276.125,17.22
2017-07-01 01:00:00,1048233.868,1006.525,100,92.25,15.50438622,255.375,15.67
2017-07-01 02:00:00,1028431.006,1005.39875,100,92.41666667,15.83438622,252.125,17.85375
2017-07-01 03:00:00,1019607.437,1004.89125,100,92.25,15.72188622,258.125,18.365
2017-07-01 04:00:00,1010945.205,1004.96,100,94.5,12.82938622,252,19.94625
2017-07-01 05:00:00,1015096.495,1004.36625,97,89.75,15.40188622,251.5,18.505
2017-07-01 06:00:00,1022386.071,1004.61625,78.125,88,16.47188622,255.125,18.72375
2017-07-01 07:00:00,1055989.416,1004.71,78.125,91,14.62938622,258.875,24.705
2017-07-01 08:00:00,1120000.597,1005.275,94,95,12.62188622,253.75,20.40625
2017-07-01 09:00:00,1210382.767,1006.785,79.625,94.25,14.23938622,247,18.71
2017-07-01 10:00:00,1249092.057,1006.89,85.625,93.91666667,13.24188622,258.375,31.6475
2017-07-01 11:00:00,1255507.451,1006.89,88,92.75,14.32938622,252.625,27.51625
2017-07-01 12:00:00,1249788.261,1006.89,89,93.33333333,13.23438622,237.5,25.73625
2017-07-01 13:00:00,1224894.005,1006.89,98.5,96.91666667,10.93938622,259.5,31.62125
2017-07-01 14:00:00,1219505.164,1005.67,100,95,14.53438622,286.75,24.26625
2017-07-01 15:00:00,1211603.552,1005.02125,98.5,94.58333333,13.45688622,281.5,22.21375
2017-07-01 16:00:00,1198360.68,1005.085,91,92.41666667,16.66688622,275,23.78125
2017-07-01 17:00:00,1180208.044,1004.4975,98.5,90,15.07938622,276.125,20.28
2017-07-01 18:00:00,1164125.97,1004.4275,100,96.08333333,14.33188622,254.125,25.81625
2017-07-01 19:00:00,1142428.461,1004.485,100,92.75,12.61938622,249.5,26.04375
2017-07-01 20:00:00,1127397.685,1004.8225,100,89.08333333,15.51188622,242.375,24.51
2017-07-01 21:00:00,1109506.905,1005.93875,97,86.33333333,17.49438622,247.75,15.94
2017-07-01 22:00:00,1090134.328,1006.025,78.125,86,17.74188622,241.5,13.4075
2017-07-01 23:00:00,1063976.738,1006.1625,75,86,17.69938622,241.125,14.95375
2017-07-02 00:00:00,1042654.364,1006.98375,75,86.91666667,17.22688622,246.75,16.97125
2017-07-02 01:00:00,1025270.045,1007.06,75,89,15.96188622,243.875,13.58125
2017-07-02 02:00:00,1007848.973,1005.705,75,89,15.89188622,254.625,13.13375
2017-07-02 03:00:00,997247.145,1004.9125,75,87.83333333,16.55688622,243.625,14.50375
2017-07-02 04:00:00,991169.9331,1004.975,75,89,15.89188622,248.25,16.0725
2017-07-02 05:00:00,989674.1151,1004.4375,73,89,15.78188622,243.5,15.82875
2017-07-02 06:00:00,980049.5392,1004.57875,61.625,87.83333333,15.86438622,254,20.555
2017-07-02 07:00:00,985595.6031,1004.655,61.625,88.66666667,15.97188622,264,20.865
2017-07-02 08:00:00,1013703.253,1004.87875,71,86.75,17.49438622,261.625,18.445
2017-07-02 09:00:00,1040008.16,1006.01,61.625,85,19.43188622,262.375,22.90125
2017-07-02 10:00:00,1068219.182,1006.11,60,84.75,19.59438622,269,29.38875
2017-07-02 11:00:00,1080860.554,1005.53,61.625,86.33333333,18.71688622,288.75,28.905
2017-07-02 12:00:00,1082870.414,1005.7375,73,88.58333333,17.84938622,274.375,25.11
2017-07-02 13:00:00,1078618.028,1005.825,75,85.75,18.09938622,275,30.7275
2017-07-02 14:00:00,1072937.598,1005.00125,75,82.5,19.98438622,274.625,28.29125
2017-07-02 15:00:00,1068078.314,1004.8,75,83.91666667,18.18938622,272.125,23.66
2017-07-02 16:00:00,1061320.386,1004.87,75,84.66666667,17.78938622,269.625,26.76875
2017-07-02 17:00:00,1055856.898,1003.9,76.5,85.5,17.99438622,263.5,21.40625
2017-07-02 18:00:00,1059166.956,1003.5825,84.25,87.08333333,17.05188622,268.125,21.86
2017-07-02 19:00:00,1068125.016,1003.655,76.5,90.83333333,14.43688622,260.125,23.11125
2017-07-02 20:00:00,1070106.788,1004.08875,75,87.16666667,15.43188622,249.625,18.62
2017-07-02 21:00:00,1067258.568,1005.475,75,89.75,14.82188622,244.125,16.395
2017-07-02 22:00:00,1050914.138,1005.58,75,92.33333333,12.17188622,289.125,23.185
2017-07-02 23:00:00,1027433.076,1005.67875,75,92.66666667,11.67188622,260.375,24.695
2017-07-03 00:00:00,1009918.721,1006.625,75,92.66666667,11.56938622,219.625,18.3625
2017-07-03 01:00:00,995570.4589,1006.72,75,89.75,13.40188622,239,14.9775
2017-07-03 02:00:00,977478.5492,1005.26,75,89,13.62438622,255,21.06875
2017-07-03 03:00:00,964590.3034,1004.475,78.125,87.83333333,12.90938622,213.625,12.97125
2017-07-03 04:00:00,967566.9894,1004.55,97,92.25,11.89938622,190.25,15.675
2017-07-03 05:00:00,980003.6992,1004.55,100,95.91666667,11.33188622,263.125,23.065
2017-07-03 06:00:00,1008116.367,1004.55,98.5,98,9.014386217,257.875,15.385
2017-07-03 07:00:00,1079569.954,1004.55,91,96.58333333,9.571886217,167,10.98
2017-07-03 08:00:00,1195770.168,1004.675,98.5,97.66666667,9.964386217,176.125,8.22
2017-07-03 09:00:00,1304149.288,1005.46625,100,97.75,10.73188622,209.125,15.2975
2017-07-03 10:00:00,1357016.229,1005.54,100,96.33333333,11.60438622,217.75,23.80375
2017-07-03 11:00:00,1360458.717,1005.54,100,96,11.96438622,199,12.34
2017-07-03 12:00:00,1358532.245,1005.54,100,96.33333333,13.31438622,187.375,13.5325
2017-07-03 13:00:00,1349272.835,1005.54,100,97.75,12.71938622,228,11.01125
2017-07-03 14:00:00,1339338.571,1004.58125,100,98,11.73188622,243.25,11.8425
2017-07-03 15:00:00,1332217.539,1004.125,100,98,10.84938622,253.375,12.67625
2017-07-03 16:00:00,1326060.566,1004.18,100,97.33333333,10.81188622,251.125,15.915
2017-07-03 17:00:00,1300074.448,1003.4,100,94.25,11.13438622,255.5,15.99
2017-07-03 18:00:00,1252131.313,1003.205,100,98.58333333,9.929386217,253.375,17.15625
2017-07-03 19:00:00,1206576.356,1003.27,100,96.58333333,9.721886217,246.75,13.825
2017-07-03 20:00:00,1166130.671,1003.27,100,97,9.459386217,225.25,14.93875
2017-07-03 21:00:00,1133105.271,1003.27,100,100,8.126886217,226.875,16.65875
2017-07-03 22:00:00,1098375.06,1003.27,100,100,9.459386217,201.125,11.28
2017-07-03 23:00:00,1059716.152,1004.22625,100,100,9.721886217,162.125,6.39125
2017-07-04 00:00:00,1036445.842,1006.02625,100,100,9.721886217,179.125,8.17875
2017-07-04 01:00:00,1019345.213,1006.12,100,100,9.721886217,224.625,14.32
2017-07-04 02:00:00,1005352.435,1004.66,100,100,9.551886217,225.625,17.45
2017-07-04 03:00:00,998429.207,1003.875,100,99.91666667,8.969386217,251.375,15.44875
2017-07-04 04:00:00,998317.017,1003.95,100,96.5,11.57188622,243.125,15.44
2017-07-04 05:00:00,1007345.085,1003.95,100,93.41666667,13.34688622,247.125,10.14625
2017-07-04 06:00:00,1030712.565,1003.95,100,95.66666667,12.72688622,240.625,9.9
2017-07-04 07:00:00,1094137.701,1003.95,100,95.75,11.86188622,252.25,16.62375
2017-07-04 08:00:00,1200918.208,1003.95,100,94.66666667,11.73438622,244.375,9.8125
2017-07-04 09:00:00,1292542.452,1003.95,100,95.83333333,11.84438622,237.75,15.24875
2017-07-04 10:00:00,1342830.291,1003.95,100,94.66666667,12.59438622,262.75,23.495
2017-07-04 11:00:00,1347435.891,1003.95,100,96.5,12.34188622,246.5,19.41125
2017-07-04 12:00:00,1332345.527,1003.95,100,99.33333333,10.31938622,248.875,21.68
2017-07-04 13:00:00,1307554.552,1003.95,100,98.33333333,11.60188622,235.75,13.10375
2017-07-04 14:00:00,1309506.836,1003.95,100,98.58333333,12.05938622,220.75,14.0475
2017-07-04 15:00:00,1294473.478,1003.95,100,99.91666667,9.466886217,221.25,18.00125
2017-07-04 16:00:00,1277804.272,1003.95,100,96.58333333,12.04188622,226.75,20.30875
2017-07-04 17:00:00,1252422.886,1003.95,100,94,11.74188622,226.875,13.34125
2017-07-04 18:00:00,1213374.107,1003.95,100,95.66666667,11.95188622,214.25,12.6
2017-07-04 19:00:00,1177451.434,1003.95,100,96.58333333,13.22438622,173.125,10.93
2017-07-04 20:00:00,1131300.883,1002.675,97,98.91666667,12.09938622,195.25,8.66875
2017-07-04 21:00:00,1092016.727,1002.075,78.125,95.41666667,12.36688622,167.125,12.27375
2017-07-04 22:00:00,1059728.438,1002.15,78.125,95.91666667,11.84938622,147,13.89625
2017-07-04 23:00:00,1018434.462,1002.26375,97,96.66666667,11.62938622,265.5,18.64
2017-07-05 00:00:00,989885.3865,1003.22125,100,99.66666667,11.28938622,277.375,14.57
2017-07-05 01:00:00,970865.3967,1003.315,100,96.66666667,13.35438622,244.75,16.76625
2017-07-05 02:00:00,959578.9229,1001.99625,100,97,13.25438622,239.375,12.28
2017-07-05 03:00:00,950416.395,1001.52125,100,100,10.67188622,235,12.04875
2017-07-05 04:00:00,947332.9191,1001.615,100,99.41666667,11.52188622,238.75,8.44375
2017-07-05 05:00:00,958110.309,1001.1825,100,97.25,11.67938622,281.5,8.53625
